Product Link,Product Name,Image Links
https://polycab.com/products/fans/table/elanza-pt01/,ELANZA PT01,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2020/07/ELANZA-PT01.45.png
https://polycab.com/products/fans/table/thunderstorm/,THUNDERSTORM,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2019/02/Thunder-Storm-White-Blue.png
https://polycab.com/products/fans/table/eliana/,ELIANA,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2020/07/Eliana-Table.png
https://polycab.com/products/fans/table/cutie/,CUTIE,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2019/05/Cutie-1.png
https://polycab.com/products/fans/table/fantacy-cabin,FANTACY CABIN,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2019/05/Fantasy-Cabin-Fan-2.png
https://polycab.com/products/fans/table/pappy-personal/,Peppy Personal,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2020/07/PERSONAL-FAN-2.png
https://polycab.com/products/fans/table-fans/aery,AERY,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2021/11/aery-table-fan-500500-blue.png
https://polycab.com/products/fans/table-fans/amaze,Amaze,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2019/02/Amaze-blue-Pedestal-Fan-900506-blue-%E2%80%93-1.png
