Product Link,Product Name,Image Links
https://polycab.com/products/fans/air-circulator/pedestal/,AIR CIRCULATOR PEDESTAL,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2019/05/Air-Circulator-Pedestal-Fan-1.png
https://polycab.com/products/fans/air-circulator/wall/,AIR CIRCULATOR WALL,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2019/05/Air-Circulator-Wall-Fan-2.png
