Product Link,Product Name,Image Links
https://polycab.com/products/fans/farrata/maruth-oscillating/,MARUTH OSCILLATING ,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2019/05/Maruth-Oscillating-Fan-Pedestal-Fan-1.png
https://polycab.com/products/fans/farrata/sunami,SUNAMI FARRATA ,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2019/05/Sunami-Farrata-Pedestal-Fan-1.png
https://polycab.com/products/fans/farrata/sunami-mk-iii/,SUNAMI MK III,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2019/05/Sunami-MK-III-Pedestal-Fan-1.png
https://polycab.com/products/fans/farrata/afresh/,Afresh Farrata,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2019/05/Farrata-Toofan-Pedestal-Fan-1.png
https://polycab.com/products/fans/farrata/pawan/,PAWAN FARATTA,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2020/07/Pawan-Farrata_1-2.png
https://polycab.com/products/fans/farrata/pawan/,PAWAN FARATTA,https://cdn-aicml.nitrocdn.com/ylLBhdlUrSOVkOEPLndHLPoYKQhtuKqI/assets/static/optimized/rev-ddd1a50/wp-content/uploads/2020/07/Pawan-Farrata_1-2.png
